"datazone","year","type","count"
"S01001166",2001,"northern_ireland",0
"S01001166",2001,"rep_ireland",0
"S01001166",2001,"other_eu",6
"S01001166",2001,"elsewhere",6
"S01001167",2001,"all_people",955
"S01001167",2001,"england",71
"S01001167",2001,"scotland",784
"S01001167",2001,"wales",11
"S01001167",2001,"northern_ireland",4
"S01001167",2001,"rep_ireland",5
"S01001167",2001,"other_eu",6
"S01001167",2001,"elsewhere",74
"S01001168",2001,"all_people",789
"S01001168",2001,"england",71
"S01001168",2001,"scotland",664
"S01001168",2001,"wales",5
"S01001168",2001,"northern_ireland",6
"S01001168",2001,"rep_ireland",0
"S01001168",2001,"other_eu",14
"S01001168",2001,"elsewhere",29
"S01001169",2001,"all_people",1013
"S01001169",2001,"england",46
"S01001169",2001,"scotland",931
"S01001169",2001,"wales",1
"S01001169",2001,"northern_ireland",5
"S01001169",2001,"rep_ireland",9
"S01001169",2001,"other_eu",3
"S01001169",2001,"elsewhere",18
"S01001170",2001,"all_people",829
"S01001170",2001,"england",41
"S01001170",2001,"scotland",771
"S01001170",2001,"wales",0
"S01001170",2001,"northern_ireland",3
"S01001170",2001,"rep_ireland",2
"S01001170",2001,"other_eu",5
"S01001170",2001,"elsewhere",7
"S01001171",2001,"all_people",634
"S01001171",2001,"england",30
"S01001171",2001,"scotland",572
"S01001171",2001,"wales",1
"S01001171",2001,"northern_ireland",4
"S01001171",2001,"rep_ireland",3
"S01001171",2001,"other_eu",9
"S01001171",2001,"elsewhere",15
"S01001172",2001,"all_people",663
"S01001172",2001,"england",30
"S01001172",2001,"scotland",607
"S01001172",2001,"wales",2
"S01001172",2001,"northern_ireland",6
"S01001172",2001,"rep_ireland",1
"S01001172",2001,"other_eu",5
"S01001172",2001,"elsewhere",12
"S01001173",2001,"all_people",1055
"S01001173",2001,"england",37
"S01001173",2001,"scotland",996
"S01001173",2001,"wales",0
"S01001173",2001,"northern_ireland",1
"S01001173",2001,"rep_ireland",6
"S01001173",2001,"other_eu",6
"S01001173",2001,"elsewhere",9
"S01001174",2001,"all_people",623
"S01001174",2001,"england",34
"S01001174",2001,"scotland",536
"S01001174",2001,"wales",0
"S01001174",2001,"northern_ireland",4
"S01001174",2001,"rep_ireland",3
"S01001174",2001,"other_eu",9
"S01001174",2001,"elsewhere",37
"S01001175",2001,"all_people",890
"S01001175",2001,"england",32
"S01001175",2001,"scotland",821
"S01001175",2001,"wales",3
"S01001175",2001,"northern_ireland",8
"S01001175",2001,"rep_ireland",2
"S01001175",2001,"other_eu",4
"S01001175",2001,"elsewhere",20
"S01001176",2001,"all_people",749
"S01001176",2001,"england",38
"S01001176",2001,"scotland",684
"S01001176",2001,"wales",3
"S01001176",2001,"northern_ireland",11
"S01001176",2001,"rep_ireland",1
"S01001176",2001,"other_eu",6
"S01001176",2001,"elsewhere",6
"S01001177",2001,"all_people",799
"S01001177",2001,"england",31
"S01001177",2001,"scotland",743
"S01001177",2001,"wales",2
"S01001177",2001,"northern_ireland",2
"S01001177",2001,"rep_ireland",0
"S01001177",2001,"other_eu",8
"S01001177",2001,"elsewhere",13
"S01001178",2001,"all_people",862
"S01001178",2001,"england",22
"S01001178",2001,"scotland",814
"S01001178",2001,"wales",1
"S01001178",2001,"northern_ireland",4
"S01001178",2001,"rep_ireland",3
"S01001178",2001,"other_eu",4
"S01001178",2001,"elsewhere",14
"S01001179",2001,"all_people",982
"S01001179",2001,"england",80
"S01001179",2001,"scotland",866
"S01001179",2001,"wales",3
"S01001179",2001,"northern_ireland",4
"S01001179",2001,"rep_ireland",3
"S01001179",2001,"other_eu",8
"S01001179",2001,"elsewhere",18
"S01001180",2001,"all_people",713
"S01001180",2001,"england",29
"S01001180",2001,"scotland",648
"S01001180",2001,"wales",1
"S01001180",2001,"northern_ireland",8
"S01001180",2001,"rep_ireland",7
"S01001180",2001,"other_eu",6
"S01001180",2001,"elsewhere",14
"S01001181",2001,"all_people",894
"S01001181",2001,"england",63
"S01001181",2001,"scotland",792
"S01001181",2001,"wales",2
"S01001181",2001,"northern_ireland",2
"S01001181",2001,"rep_ireland",3
"S01001181",2001,"other_eu",6
"S01001181",2001,"elsewhere",26
"S01001182",2001,"all_people",908
"S01001182",2001,"england",30
"S01001182",2001,"scotland",858
"S01001182",2001,"wales",1
"S01001182",2001,"northern_ireland",2
"S01001182",2001,"rep_ireland",2
"S01001182",2001,"other_eu",6
"S01001182",2001,"elsewhere",9
"S01001183",2001,"all_people",1022
"S01001183",2001,"england",44
"S01001183",2001,"scotland",950
"S01001183",2001,"wales",3
"S01001183",2001,"northern_ireland",3
"S01001183",2001,"rep_ireland",0
"S01001183",2001,"other_eu",6
"S01001183",2001,"elsewhere",16
"S01001184",2001,"all_people",939
"S01001184",2001,"england",54
"S01001184",2001,"scotland",809
"S01001184",2001,"wales",2
"S01001184",2001,"northern_ireland",4
"S01001184",2001,"rep_ireland",1
"S01001184",2001,"other_eu",11
"S01001184",2001,"elsewhere",58
"S01001185",2001,"all_people",583
"S01001185",2001,"england",53
"S01001185",2001,"scotland",489
"S01001185",2001,"wales",3
"S01001185",2001,"northern_ireland",7
"S01001185",2001,"rep_ireland",1
"S01001185",2001,"other_eu",4
"S01001185",2001,"elsewhere",26
"S01001186",2001,"all_people",818
"S01001186",2001,"england",42
"S01001186",2001,"scotland",714
"S01001186",2001,"wales",0
"S01001186",2001,"northern_ireland",3
"S01001186",2001,"rep_ireland",2
"S01001186",2001,"other_eu",7
"S01001186",2001,"elsewhere",50
"S01001187",2001,"all_people",1045
"S01001187",2001,"england",41
"S01001187",2001,"scotland",983
"S01001187",2001,"wales",1
"S01001187",2001,"northern_ireland",2
"S01001187",2001,"rep_ireland",1
"S01001187",2001,"other_eu",5
"S01001187",2001,"elsewhere",12
"S01001188",2001,"all_people",784
"S01001188",2001,"england",22
"S01001188",2001,"scotland",718
"S01001188",2001,"wales",1
"S01001188",2001,"northern_ireland",7
"S01001188",2001,"rep_ireland",1
"S01001188",2001,"other_eu",8
"S01001188",2001,"elsewhere",27
"S01001189",2001,"all_people",984
"S01001189",2001,"england",41
"S01001189",2001,"scotland",892
"S01001189",2001,"wales",5
"S01001189",2001,"northern_ireland",7
"S01001189",2001,"rep_ireland",2
"S01001189",2001,"other_eu",15
"S01001189",2001,"elsewhere",22
"S01001190",2001,"all_people",731
"S01001190",2001,"england",47
"S01001190",2001,"scotland",647
"S01001190",2001,"wales",4
"S01001190",2001,"northern_ireland",5
"S01001190",2001,"rep_ireland",1
"S01001190",2001,"other_eu",5
"S01001190",2001,"elsewhere",22
"S01001191",2001,"all_people",817
"S01001191",2001,"england",18
"S01001191",2001,"scotland",774
"S01001191",2001,"wales",0
"S01001191",2001,"northern_ireland",0
"S01001191",2001,"rep_ireland",3
"S01001191",2001,"other_eu",5
"S01001191",2001,"elsewhere",17
"S01001192",2001,"all_people",1132
"S01001192",2001,"england",31
"S01001192",2001,"scotland",1030
"S01001192",2001,"wales",1
"S01001192",2001,"northern_ireland",7
"S01001192",2001,"rep_ireland",4
"S01001192",2001,"other_eu",10
"S01001192",2001,"elsewhere",49
"S01001193",2001,"all_people",865
"S01001193",2001,"england",35
"S01001193",2001,"scotland",781
"S01001193",2001,"wales",1
"S01001193",2001,"northern_ireland",3
"S01001193",2001,"rep_ireland",5
"S01001193",2001,"other_eu",7
"S01001193",2001,"elsewhere",33
"S01001194",2001,"all_people",934
"S01001194",2001,"england",74
"S01001194",2001,"scotland",809
"S01001194",2001,"wales",0
"S01001194",2001,"northern_ireland",3
"S01001194",2001,"rep_ireland",5
"S01001194",2001,"other_eu",6
"S01001194",2001,"elsewhere",37
"S01001195",2001,"all_people",971
"S01001195",2001,"england",34
"S01001195",2001,"scotland",900
"S01001195",2001,"wales",2
"S01001195",2001,"northern_ireland",9
"S01001195",2001,"rep_ireland",3
"S01001195",2001,"other_eu",7
"S01001195",2001,"elsewhere",16
"S01001196",2001,"all_people",981
"S01001196",2001,"england",42
"S01001196",2001,"scotland",904
"S01001196",2001,"wales",2
"S01001196",2001,"northern_ireland",5
"S01001196",2001,"rep_ireland",5
"S01001196",2001,"other_eu",6
"S01001196",2001,"elsewhere",17
"S01001197",2001,"all_people",545
"S01001197",2001,"england",27
"S01001197",2001,"scotland",504
"S01001197",2001,"wales",1
"S01001197",2001,"northern_ireland",2
"S01001197",2001,"rep_ireland",1
"S01001197",2001,"other_eu",4
"S01001197",2001,"elsewhere",6
"S01001198",2001,"all_people",695
"S01001198",2001,"england",20
"S01001198",2001,"scotland",665
"S01001198",2001,"wales",0
"S01001198",2001,"northern_ireland",1
"S01001198",2001,"rep_ireland",2
"S01001198",2001,"other_eu",4
"S01001198",2001,"elsewhere",3
"S01001199",2001,"all_people",976
"S01001199",2001,"england",39
"S01001199",2001,"scotland",917
"S01001199",2001,"wales",1
"S01001199",2001,"northern_ireland",3
"S01001199",2001,"rep_ireland",0
"S01001199",2001,"other_eu",7
"S01001199",2001,"elsewhere",9
"S01001200",2001,"all_people",1170
"S01001200",2001,"england",45
"S01001200",2001,"scotland",1097
"S01001200",2001,"wales",2
"S01001200",2001,"northern_ireland",3
"S01001200",2001,"rep_ireland",0
"S01001200",2001,"other_eu",8
"S01001200",2001,"elsewhere",15
"S01001201",2001,"all_people",660
"S01001201",2001,"england",34
"S01001201",2001,"scotland",606
"S01001201",2001,"wales",1
"S01001201",2001,"northern_ireland",3
"S01001201",2001,"rep_ireland",1
"S01001201",2001,"other_eu",6
"S01001201",2001,"elsewhere",9
"S01001202",2001,"all_people",605
"S01001202",2001,"england",26
"S01001202",2001,"scotland",552
"S01001202",2001,"wales",7
"S01001202",2001,"northern_ireland",4
"S01001202",2001,"rep_ireland",1
"S01001202",2001,"other_eu",9
"S01001202",2001,"elsewhere",6
"S01001203",2001,"all_people",942
"S01001203",2001,"england",40
"S01001203",2001,"scotland",879
"S01001203",2001,"wales",3
"S01001203",2001,"northern_ireland",1
"S01001203",2001,"rep_ireland",1
"S01001203",2001,"other_eu",8
"S01001203",2001,"elsewhere",10
"S01001204",2001,"all_people",830
"S01001204",2001,"england",38
"S01001204",2001,"scotland",757
"S01001204",2001,"wales",2
"S01001204",2001,"northern_ireland",8
"S01001204",2001,"rep_ireland",1
"S01001204",2001,"other_eu",5
"S01001204",2001,"elsewhere",19
"S01001205",2001,"all_people",767
"S01001205",2001,"england",33
"S01001205",2001,"scotland",674
"S01001205",2001,"wales",1
"S01001205",2001,"northern_ireland",2
"S01001205",2001,"rep_ireland",1
"S01001205",2001,"other_eu",7
"S01001205",2001,"elsewhere",49
"S01001206",2001,"all_people",747
"S01001206",2001,"england",21
"S01001206",2001,"scotland",705
"S01001206",2001,"wales",0
"S01001206",2001,"northern_ireland",1
"S01001206",2001,"rep_ireland",2
"S01001206",2001,"other_eu",7
"S01001206",2001,"elsewhere",11
"S01001207",2001,"all_people",852
"S01001207",2001,"england",26
"S01001207",2001,"scotland",795
"S01001207",2001,"wales",1
"S01001207",2001,"northern_ireland",5
"S01001207",2001,"rep_ireland",1
"S01001207",2001,"other_eu",16
"S01001207",2001,"elsewhere",8
"S01001208",2001,"all_people",648
"S01001208",2001,"england",36
"S01001208",2001,"scotland",600
"S01001208",2001,"wales",1
"S01001208",2001,"northern_ireland",3
"S01001208",2001,"rep_ireland",2
"S01001208",2001,"other_eu",2
"S01001208",2001,"elsewhere",4
"S01001209",2001,"all_people",600
"S01001209",2001,"england",16
"S01001209",2001,"scotland",534
"S01001209",2001,"wales",4
"S01001209",2001,"northern_ireland",2
"S01001209",2001,"rep_ireland",0
"S01001209",2001,"other_eu",11
"S01001209",2001,"elsewhere",33
"S01001210",2001,"all_people",976
"S01001210",2001,"england",28
"S01001210",2001,"scotland",910
"S01001210",2001,"wales",3
"S01001210",2001,"northern_ireland",5
"S01001210",2001,"rep_ireland",2
"S01001210",2001,"other_eu",14
"S01001210",2001,"elsewhere",14
"S01001211",2001,"all_people",1133
"S01001211",2001,"england",38
"S01001211",2001,"scotland",1044
"S01001211",2001,"wales",2
"S01001211",2001,"northern_ireland",2
"S01001211",2001,"rep_ireland",0
"S01001211",2001,"other_eu",5
"S01001211",2001,"elsewhere",42
"S01001212",2001,"all_people",595
"S01001212",2001,"england",27
"S01001212",2001,"scotland",554
"S01001212",2001,"wales",3
"S01001212",2001,"northern_ireland",2
"S01001212",2001,"rep_ireland",0
"S01001212",2001,"other_eu",6
"S01001212",2001,"elsewhere",3
"S01001213",2001,"all_people",1030
"S01001213",2001,"england",67
"S01001213",2001,"scotland",887
"S01001213",2001,"wales",4
"S01001213",2001,"northern_ireland",30
"S01001213",2001,"rep_ireland",5
"S01001213",2001,"other_eu",19
"S01001213",2001,"elsewhere",18
"S01001214",2001,"all_people",723
"S01001214",2001,"england",30
"S01001214",2001,"scotland",673
"S01001214",2001,"wales",4
"S01001214",2001,"northern_ireland",1
"S01001214",2001,"rep_ireland",1
"S01001214",2001,"other_eu",6
"S01001214",2001,"elsewhere",8
"S01001215",2001,"all_people",805
"S01001215",2001,"england",33
"S01001215",2001,"scotland",725
"S01001215",2001,"wales",1
"S01001215",2001,"northern_ireland",4
"S01001215",2001,"rep_ireland",4
"S01001215",2001,"other_eu",6
"S01001215",2001,"elsewhere",32
"S01001216",2001,"all_people",1141
"S01001216",2001,"england",35
"S01001216",2001,"scotland",1076
"S01001216",2001,"wales",2
"S01001216",2001,"northern_ireland",3
"S01001216",2001,"rep_ireland",0
"S01001216",2001,"other_eu",13
"S01001216",2001,"elsewhere",12
"S01001217",2001,"all_people",1174
"S01001217",2001,"england",34
"S01001217",2001,"scotland",1102
"S01001217",2001,"wales",4
"S01001217",2001,"northern_ireland",8
"S01001217",2001,"rep_ireland",2
"S01001217",2001,"other_eu",5
"S01001217",2001,"elsewhere",19
"S01001218",2001,"all_people",759
"S01001218",2001,"england",35
"S01001218",2001,"scotland",677
"S01001218",2001,"wales",0
"S01001218",2001,"northern_ireland",1
"S01001218",2001,"rep_ireland",1
"S01001218",2001,"other_eu",3
"S01001218",2001,"elsewhere",42
"S01001219",2001,"all_people",1027
"S01001219",2001,"england",81
"S01001219",2001,"scotland",872
"S01001219",2001,"wales",7
"S01001219",2001,"northern_ireland",8
"S01001219",2001,"rep_ireland",9
"S01001219",2001,"other_eu",3
"S01001219",2001,"elsewhere",47
"S01001220",2001,"all_people",897
"S01001220",2001,"england",27
"S01001220",2001,"scotland",853
"S01001220",2001,"wales",0
"S01001220",2001,"northern_ireland",0
"S01001220",2001,"rep_ireland",2
"S01001220",2001,"other_eu",7
"S01001220",2001,"elsewhere",8
"S01001221",2001,"all_people",2815
"S01001221",2001,"england",125
"S01001221",2001,"scotland",2554
"S01001221",2001,"wales",9
"S01001221",2001,"northern_ireland",0
"S01001221",2001,"rep_ireland",8
"S01001221",2001,"other_eu",25
"S01001221",2001,"elsewhere",94
"S01001222",2001,"all_people",968
"S01001222",2001,"england",33
"S01001222",2001,"scotland",910
"S01001222",2001,"wales",1
"S01001222",2001,"northern_ireland",1
"S01001222",2001,"rep_ireland",0
"S01001222",2001,"other_eu",6
"S01001222",2001,"elsewhere",17
"S01001223",2001,"all_people",782
"S01001223",2001,"england",38
"S01001223",2001,"scotland",719
"S01001223",2001,"wales",4
"S01001223",2001,"northern_ireland",8
"S01001223",2001,"rep_ireland",0
"S01001223",2001,"other_eu",3
"S01001223",2001,"elsewhere",10
"S01001224",2001,"all_people",938
"S01001224",2001,"england",31
"S01001224",2001,"scotland",887
"S01001224",2001,"wales",3
"S01001224",2001,"northern_ireland",1
"S01001224",2001,"rep_ireland",3
"S01001224",2001,"other_eu",2
"S01001224",2001,"elsewhere",11
"S01001225",2001,"all_people",974
"S01001225",2001,"england",29
"S01001225",2001,"scotland",907
"S01001225",2001,"wales",1
"S01001225",2001,"northern_ireland",0
"S01001225",2001,"rep_ireland",1
"S01001225",2001,"other_eu",8
"S01001225",2001,"elsewhere",28
"S01001226",2001,"all_people",483
"S01001226",2001,"england",32
"S01001226",2001,"scotland",430
"S01001226",2001,"wales",2
"S01001226",2001,"northern_ireland",1
"S01001226",2001,"rep_ireland",0
"S01001226",2001,"other_eu",3
"S01001226",2001,"elsewhere",15
"S01001227",2001,"all_people",752
"S01001227",2001,"england",28
"S01001227",2001,"scotland",701
"S01001227",2001,"wales",0
"S01001227",2001,"northern_ireland",6
"S01001227",2001,"rep_ireland",0
"S01001227",2001,"other_eu",0
"S01001227",2001,"elsewhere",17
"S01001228",2001,"all_people",834
"S01001228",2001,"england",20
"S01001228",2001,"scotland",798
"S01001228",2001,"wales",2
"S01001228",2001,"northern_ireland",3
"S01001228",2001,"rep_ireland",1
"S01001228",2001,"other_eu",4
"S01001228",2001,"elsewhere",6
"S01001229",2001,"all_people",762
"S01001229",2001,"england",44
"S01001229",2001,"scotland",682
"S01001229",2001,"wales",1
"S01001229",2001,"northern_ireland",3
"S01001229",2001,"rep_ireland",1
"S01001229",2001,"other_eu",7
"S01001229",2001,"elsewhere",24
"S01001230",2001,"all_people",786
"S01001230",2001,"england",31
"S01001230",2001,"scotland",737
"S01001230",2001,"wales",2
"S01001230",2001,"northern_ireland",1
"S01001230",2001,"rep_ireland",0
"S01001230",2001,"other_eu",5
"S01001230",2001,"elsewhere",10
"S01001231",2001,"all_people",736
"S01001231",2001,"england",17
"S01001231",2001,"scotland",706
"S01001231",2001,"wales",0
"S01001231",2001,"northern_ireland",2
"S01001231",2001,"rep_ireland",1
"S01001231",2001,"other_eu",5
"S01001231",2001,"elsewhere",5
"S01001232",2001,"all_people",3568
"S01001232",2001,"england",305
"S01001232",2001,"scotland",3089
"S01001232",2001,"wales",16
"S01001232",2001,"northern_ireland",22
"S01001232",2001,"rep_ireland",33
"S01001232",2001,"other_eu",25
"S01001232",2001,"elsewhere",78
"S01001233",2001,"all_people",991
"S01001233",2001,"england",30
"S01001233",2001,"scotland",938
"S01001233",2001,"wales",1
"S01001233",2001,"northern_ireland",3
"S01001233",2001,"rep_ireland",4
"S01001233",2001,"other_eu",7
"S01001233",2001,"elsewhere",8
"S01001234",2001,"all_people",527
"S01001234",2001,"england",4
"S01001234",2001,"scotland",513
"S01001234",2001,"wales",0
"S01001234",2001,"northern_ireland",3
"S01001234",2001,"rep_ireland",2
"S01001234",2001,"other_eu",5
"S01001234",2001,"elsewhere",0
"S01001235",2001,"all_people",1039
"S01001235",2001,"england",57
"S01001235",2001,"scotland",953
"S01001235",2001,"wales",1
"S01001235",2001,"northern_ireland",5
"S01001235",2001,"rep_ireland",2
"S01001235",2001,"other_eu",9
"S01001235",2001,"elsewhere",12
"S01001236",2001,"all_people",1068
"S01001236",2001,"england",34
"S01001236",2001,"scotland",1009
"S01001236",2001,"wales",1
"S01001236",2001,"northern_ireland",5
"S01001236",2001,"rep_ireland",3
"S01001236",2001,"other_eu",5
"S01001236",2001,"elsewhere",11
"S01001237",2001,"all_people",575
"S01001237",2001,"england",15
"S01001237",2001,"scotland",543
"S01001237",2001,"wales",0
